Fx_L,Fy_L,Fz_L,Fx_R,Fy_R,Fz_R,load_mag,cond,rmse,max,ss,rmse_L,rmse_R,base_rmse,base_tilt_max,fell
-5.4292097,-5.498783,-1.4151158,-5.2571774,23.370945,-6.8553963,32.77249,FAME,0.0848966779464608,0.1222687008888446,0.08825465510455503,0.08212870840068309,0.08766464749223853,0.030197608458616222,4.437267959907648,0
0.09502501,0.35036623,-0.0036864928,-6.9500284,4.0387135,-8.795719,12.278528,no-FAME,0.06744131808699769,0.11386574113358094,0.06718145691786466,0.08256134490389082,0.05232129127010457,0.016392061523312944,4.061504048508162,0
0.09502501,0.35036623,-0.0036864928,-6.9500284,4.0387135,-8.795719,12.278528,FAME,0.0718197303217663,0.11674589797184934,0.0713893326604198,0.07668653200165147,0.06695292864188114,0.013545168457597234,3.955751017981448,0
7.2178,9.714802,-7.9682746,-21.053955,-2.228542,-15.030202,40.454506,no-FAME,0.0689347385517236,0.11083343234919271,0.06644968077838813,0.08905634137887972,0.04881313572456751,0.0266442514573867,5.636504809001388,0
7.2178,9.714802,-7.9682746,-21.053955,-2.228542,-15.030202,40.454506,FAME,0.08728444856194191,0.12306081312371768,0.08412065174854479,0.08908451840146045,0.08548437872242337,0.02469848053899127,3.601661333332147,0
-4.8252215,2.5065157,-0.6928251,-6.536423,0.7916354,-21.327753,27.80231,no-FAME,0.07468139645289804,0.1198229783590208,0.07528194644738562,0.09427298141076683,0.055089811495029235,0.019188598835657447,4.651458434116542,0
-4.8252215,2.5065157,-0.6928251,-6.536423,0.7916354,-21.327753,27.80231,FAME,0.08566361433152153,0.13804453485583074,0.0860037878718268,0.09878370629583577,0.0725435223672073,0.014244147931423002,3.5554089500016146,0
18.136124,15.8874035,-16.380842,-1.0484679,-5.535744,-2.145725,35.177856,no-FAME,0.06330978838926904,0.10011990239982066,0.061547302545509885,0.04355811158281194,0.08306146519572613,0.03329030534346179,3.932203307211136,0
18.136124,15.8874035,-16.380842,-1.0484679,-5.535744,-2.145725,35.177856,FAME,0.06996541232515006,0.10300771536156557,0.06951755062315956,0.07900056890751557,0.06093025574278455,0.0110360141439488,3.376234027260919,0
4.3857255,-4.9280686,-26.110453,-1.2883649,-1.1504018,-1.8682483,29.47529,no-FAME,0.06199538286004044,0.1091728444680425,0.06128567963427074,0.06469775705644326,0.05929300866363763,0.025866350457279166,4.01430238204251,0
